Annotation Cluster 1	EnrichmentScore:3.7513561485905296
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_LIGAND	KW-0547~Nucleotide-binding	16	14.678899082568808	0.06612846511377618	ENSG00000182866, ENSG00000179144, ENSG00000115977, ENSG00000180096, ENSG00000065357, ENSG00000170004, ENSG00000113263, ENSG00000166750, ENSG00000188042, ENSG00000168421, ENSG00000027075, ENSG00000127824, ENSG00000149311, ENSG00000010810, ENSG00000164543, ENSG00000125354	39	1858	6850	1.512516905412492	0.6653473967975554	0.5290277209102094	52.90277209102094
INTERPRO	IPR020635:Tyrosine-protein kinase, catalytic domain	3	2.7522935779816518	0.07364194717551047	ENSG00000182866, ENSG00000113263, ENSG00000010810	97	89	19139	6.65087455114097	0.9999999921648555	1.0	100.0
INTERPRO	IPR008266:Tyrosine-protein kinase, active site	3	2.7522935779816518	0.08387322301334002	ENSG00000182866, ENSG00000113263, ENSG00000010810	97	96	19139	6.165914948453608	0.9999999994786123	1.0	100.0
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	6	5.5045871559633035	0.10250099782993047	ENSG00000182866, ENSG00000027075, ENSG00000115977, ENSG00000149311, ENSG00000010810, ENSG00000164543	99	489	19357	2.399082853070583	1.0	1.0	99.11616161616162
SMART	SM00219:TyrKc	3	2.7522935779816518	0.1070931179448958	ENSG00000182866, ENSG00000113263, ENSG00000010810	66	89	10374	5.298263534218591	0.9999174129156466	1.0	100.0
INTERPRO	IPR000719:Protein kinase, catalytic domain	6	5.5045871559633035	0.10738062059135926	ENSG00000182866, ENSG00000113263, ENSG00000027075, ENSG00000115977, ENSG00000010810, ENSG00000164543	97	501	19139	2.362985369467251	0.9999999999990825	1.0	100.0
UP_KW_MOLECULAR_FUNCTION	KW-0418~Kinase	8	7.339449541284404	0.11101943591912802	ENSG00000182866, ENSG00000113263, ENSG00000027075, ENSG00000115977, ENSG00000065357, ENSG00000149311, ENSG00000010810, ENSG00000164543	65	747	11735	1.9334774997425603	0.989842229998386	1.0	100.0
UP_SEQ_FEATURE	DOMAIN:Protein kinase	6	5.5045871559633035	0.11536234788396152	ENSG00000182866, ENSG00000113263, ENSG00000027075, ENSG00000115977, ENSG00000010810, ENSG00000164543	105	507	20516	2.312313327697943	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:0004713~protein tyrosine kinase activity	3	2.7522935779816518	0.11857501185968526	ENSG00000182866, ENSG00000113263, ENSG00000010810	101	112	18913	5.015823903818953	0.9999999999985545	0.9486000948774821	94.86000948774821
UP_KW_MOLECULAR_FUNCTION	KW-0829~Tyrosine-protein kinase	3	2.7522935779816518	0.12812884368861846	ENSG00000182866, ENSG00000113263, ENSG00000010810	65	114	11735	4.751012145748988	0.9952396366424908	1.0	100.0
INTERPRO	IPR017441:Protein kinase, ATP binding site	5	4.587155963302752	0.1326799954624423	ENSG00000182866, ENSG00000113263, ENSG00000027075, ENSG00000010810, ENSG00000164543	97	390	19139	2.529606132698916	0.9999999999999992	1.0	100.0
UP_SEQ_FEATURE	ACT_SITE:Proton acceptor	8	7.339449541284404	0.1471509050032344	ENSG00000182866, ENSG00000113263, ENSG00000111716, ENSG00000027075, ENSG00000147162, ENSG00000115977, ENSG00000010810, ENSG00000164543	105	861	20516	1.8154748078093028	1.0	1.0	100.0
INTERPRO	IPR001245:Serine-threonine/tyrosine-protein kinase catalytic domain	3	2.7522935779816518	0.170060812957787	ENSG00000182866, ENSG00000113263, ENSG00000010810	97	148	19139	3.9995123989969352	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	3	2.7522935779816518	0.2295401937054997	ENSG00000115977, ENSG00000149311, ENSG00000010810	99	179	19357	3.276959539529372	1.0	1.0	99.11616161616162
GOTERM_MF_DIRECT	GO:0004674~protein serine/threonine kinase activity	4	3.669724770642202	0.3504533000365827	ENSG00000027075, ENSG00000115977, ENSG00000149311, ENSG00000164543	101	397	18913	1.8867246926203955	1.0	1.0	100.0
UP_KW_MOLECULAR_FUNCTION	KW-0723~Serine/threonine-protein kinase	4	3.669724770642202	0.3642752431248309	ENSG00000027075, ENSG00000115977, ENSG00000149311, ENSG00000164543	65	394	11735	1.8328777821163609	0.9999999787432996	1.0	100.0
UP_KW_LIGAND	KW-0067~ATP-binding	10	9.174311926605505	0.4022532190593999	ENSG00000182866, ENSG00000113263, ENSG00000166750, ENSG00000027075, ENSG00000115977, ENSG00000065357, ENSG00000149311, ENSG00000170004, ENSG00000010810, ENSG00000164543	39	1437	6850	1.222275752547151	0.9997343707257798	1.0	100.0
GOTERM_MF_DIRECT	GO:0005524~ATP binding	10	9.174311926605505	0.4273734152764683	ENSG00000182866, ENSG00000113263, ENSG00000166750, ENSG00000027075, ENSG00000115977, ENSG00000065357, ENSG00000149311, ENSG00000170004, ENSG00000010810, ENSG00000164543	101	1539	18913	1.2167474057347256	1.0	1.0	100.0
INTERPRO	IPR008271:Serine/threonine-protein kinase, active site	3	2.7522935779816518	0.47227196111008724	ENSG00000027075, ENSG00000115977, ENSG00000164543	97	316	19139	1.8731893514289444	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:0004672~protein kinase activity	3	2.7522935779816518	0.5970620446850201	ENSG00000027075, ENSG00000115977, ENSG00000164543	101	378	18913	1.486170045575986	1.0	1.0	100.0
SMART	SM00220:S_TKc	3	2.7522935779816518	0.6724041520101526	ENSG00000027075, ENSG00000115977, ENSG00000164543	66	365	10374	1.2919053549190538	1.0	1.0	100.0
UP_KW_MOLECULAR_FUNCTION	KW-0808~Transferase	11	10.091743119266056	0.6990981554361831	ENSG00000182866, ENSG00000113263, ENSG00000134744, ENSG00000027075, ENSG00000147162, ENSG00000115977, ENSG00000065357, ENSG00000149311, ENSG00000010810, ENSG00000164543, ENSG00000118058	65	2046	11735	0.9706368899917288	1.0	1.0	100.0
Annotation Cluster 10	EnrichmentScore:0.836101773531644
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	42	38.53211009174312	0.001375705691647002	ENSG00000023892, ENSG00000175463, ENSG00000215788, ENSG00000136717, ENSG00000198168, ENSG00000213402, ENSG00000172575, ENSG00000116824, ENSG00000065357, ENSG00000170571, ENSG00000198821, ENSG00000173762, ENSG00000136732, ENSG00000115232, ENSG00000111371, ENSG00000188042, ENSG00000078596, ENSG00000027075, ENSG00000141293, ENSG00000167286, ENSG00000069493, ENSG00000160654, ENSG00000148700, ENSG00000182866, ENSG00000198851, ENSG00000147162, ENSG00000153283, ENSG00000213658, ENSG00000172349, ENSG00000157303, ENSG00000113263, ENSG00000013725, ENSG00000186470, ENSG00000168421, ENSG00000009790, ENSG00000159023, ENSG00000187764, ENSG00000227507, ENSG00000125910, ENSG00000139193, ENSG00000010810, ENSG00000164543	104	5334	20587	1.5586765596608116	0.22696741839755108	0.036750994905427055	3.5375289213780055
GOTERM_CC_DIRECT	GO:0009897~external side of plasma membrane	9	8.256880733944955	0.0028353206611082893	ENSG00000115232, ENSG00000013725, ENSG00000186470, ENSG00000198851, ENSG00000167286, ENSG00000116824, ENSG00000139193, ENSG00000069493, ENSG00000160654	104	480	20587	3.7115985576923074	0.4119586662021757	0.06627562045340626	6.379471487493651
UP_SEQ_FEATURE	TOPO_DOM:Extracellular	23	21.100917431192663	0.03596375637300513	ENSG00000233493, ENSG00000198851, ENSG00000215788, ENSG00000153283, ENSG00000116824, ENSG00000170571, ENSG00000213658, ENSG00000198821, ENSG00000173762, ENSG00000157303, ENSG00000136732, ENSG00000115232, ENSG00000111371, ENSG00000013725, ENSG00000186470, ENSG00000009790, ENSG00000167286, ENSG00000187764, ENSG00000227507, ENSG00000125910, ENSG00000139193, ENSG00000069493, ENSG00000160654	105	2931	20516	1.5332585985605434	0.99999999999979	0.6395832774625388	63.958327746253886
UP_KW_CELLULAR_COMPONENT	KW-1003~Cell membrane	31	28.440366972477065	0.04034236711013755	ENSG00000111913, ENSG00000023892, ENSG00000215788, ENSG00000136717, ENSG00000198168, ENSG00000115977, ENSG00000172575, ENSG00000116824, ENSG00000170571, ENSG00000198821, ENSG00000136732, ENSG00000111371, ENSG00000188042, ENSG00000141293, ENSG00000167286, ENSG00000069493, ENSG00000160654, ENSG00000148700, ENSG00000182866, ENSG00000198851, ENSG00000147162, ENSG00000213658, ENSG00000157303, ENSG00000013725, ENSG00000186470, ENSG00000168421, ENSG00000009790, ENSG00000187764, ENSG00000125910, ENSG00000054654, ENSG00000010810	101	3904	17662	1.3885783557863982	0.7209988587279654	0.4168711268047547	41.687112680475465
GOTERM_CC_DIRECT	GO:0005887~integral component of plasma membrane	13	11.926605504587156	0.055324333652079456	ENSG00000198851, ENSG00000215788, ENSG00000153283, ENSG00000116824, ENSG00000170571, ENSG00000136732, ENSG00000111371, ENSG00000013725, ENSG00000187764, ENSG00000125910, ENSG00000139193, ENSG00000069493, ENSG00000160654	104	1438	20587	1.7895514603616134	0.9999761290198035	0.5648878760942566	54.374234062548766
UP_KW_DOMAIN	KW-0393~Immunoglobulin domain	8	7.339449541284404	0.09853372599791138	ENSG00000186470, ENSG00000198851, ENSG00000153283, ENSG00000116824, ENSG00000170571, ENSG00000187764, ENSG00000173762, ENSG00000160654	77	752	14500	2.003315833103067	0.8285485283066605	0.3350146683928987	31.530792319331646
UP_SEQ_FEATURE	TOPO_DOM:Cytoplasmic	25	22.93577981651376	0.1502359092090739	ENSG00000233493, ENSG00000215788, ENSG00000116824, ENSG00000170571, ENSG00000198821, ENSG00000173762, ENSG00000136732, ENSG00000115232, ENSG00000111371, ENSG00000167286, ENSG00000069493, ENSG00000160654, ENSG00000131018, ENSG00000198851, ENSG00000153283, ENSG00000213658, ENSG00000157303, ENSG00000013725, ENSG00000186470, ENSG00000009790, ENSG00000187764, ENSG00000227507, ENSG00000125910, ENSG00000139193, ENSG00000054654	105	3826	20516	1.2767281507480148	1.0	1.0	100.0
UP_KW_MOLECULAR_FUNCTION	KW-0675~Receptor	14	12.844036697247708	0.1786942371146359	ENSG00000069667, ENSG00000198851, ENSG00000215788, ENSG00000116824, ENSG00000198821, ENSG00000173762, ENSG00000177721, ENSG00000115232, ENSG00000167286, ENSG00000187764, ENSG00000125910, ENSG00000139193, ENSG00000069493, ENSG00000160654	65	1810	11735	1.396430089247769	0.9995368838389537	1.0	100.0
INTERPRO	IPR013783:Immunoglobulin-like fold	9	8.256880733944955	0.19171420770041853	ENSG00000186470, ENSG00000198851, ENSG00000153283, ENSG00000167286, ENSG00000116824, ENSG00000170571, ENSG00000187764, ENSG00000173762, ENSG00000160654	97	1108	19139	1.6026926941828874	1.0	1.0	100.0
UP_KW_CELLULAR_COMPONENT	KW-0472~Membrane	51	46.788990825688074	0.2770634753015038	ENSG00000111913, ENSG00000135968, ENSG00000111716, ENSG00000023892, ENSG00000106603, ENSG00000046651, ENSG00000170571, ENSG00000198821, ENSG00000173762, ENSG00000136732, ENSG00000115232, ENSG00000141293, ENSG00000167286, ENSG00000072818, ENSG00000069493, ENSG00000160654, ENSG00000182866, ENSG00000131018, ENSG00000198851, ENSG00000213658, ENSG00000134285, ENSG00000157303, ENSG00000186470, ENSG00000168421, ENSG00000187764, ENSG00000054654, ENSG00000233493, ENSG00000215788, ENSG00000136717, ENSG00000213402, ENSG00000198168, ENSG00000172575, ENSG00000116824, ENSG00000115977, ENSG00000111371, ENSG00000188042, ENSG00000078596, ENSG00000011295, ENSG00000163346, ENSG00000148700, ENSG00000152270, ENSG00000147162, ENSG00000075884, ENSG00000153283, ENSG00000013725, ENSG00000009790, ENSG00000159023, ENSG00000227507, ENSG00000125910, ENSG00000139193, ENSG00000010810	101	8224	17662	1.0844401317563663	0.9999571347680757	1.0	100.0
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	30	27.522935779816514	0.36162365545720787	ENSG00000233493, ENSG00000106603, ENSG00000215788, ENSG00000213402, ENSG00000046651, ENSG00000116824, ENSG00000170571, ENSG00000198821, ENSG00000173762, ENSG00000136732, ENSG00000115232, ENSG00000111371, ENSG00000078596, ENSG00000167286, ENSG00000069493, ENSG00000160654, ENSG00000163346, ENSG00000131018, ENSG00000152270, ENSG00000198851, ENSG00000153283, ENSG00000213658, ENSG00000134285, ENSG00000157303, ENSG00000013725, ENSG00000186470, ENSG00000009790, ENSG00000159023, ENSG00000227507, ENSG00000054654	104	5395	20587	1.100752120909674	1.0	1.0	96.7741935483871
UP_KW_DOMAIN	KW-1133~Transmembrane helix	33	30.275229357798167	0.4131314853819603	ENSG00000233493, ENSG00000106603, ENSG00000215788, ENSG00000213402, ENSG00000046651, ENSG00000116824, ENSG00000170571, ENSG00000198821, ENSG00000173762, ENSG00000136732, ENSG00000115232, ENSG00000111371, ENSG00000078596, ENSG00000167286, ENSG00000069493, ENSG00000160654, ENSG00000163346, ENSG00000131018, ENSG00000152270, ENSG00000198851, ENSG00000153283, ENSG00000213658, ENSG00000134285, ENSG00000157303, ENSG00000013725, ENSG00000186470, ENSG00000009790, ENSG00000159023, ENSG00000187764, ENSG00000227507, ENSG00000125910, ENSG00000139193, ENSG00000054654	77	5837	14500	1.0646369220979466	0.9998838033050057	0.7541745018583857	70.98112958667161
UP_KW_DOMAIN	KW-0812~Transmembrane	33	30.275229357798167	0.4436320599166975	ENSG00000233493, ENSG00000106603, ENSG00000215788, ENSG00000213402, ENSG00000046651, ENSG00000116824, ENSG00000170571, ENSG00000198821, ENSG00000173762, ENSG00000136732, ENSG00000115232, ENSG00000111371, ENSG00000078596, ENSG00000167286, ENSG00000069493, ENSG00000160654, ENSG00000163346, ENSG00000131018, ENSG00000152270, ENSG00000198851, ENSG00000153283, ENSG00000213658, ENSG00000134285, ENSG00000157303, ENSG00000013725, ENSG00000186470, ENSG00000009790, ENSG00000159023, ENSG00000187764, ENSG00000227507, ENSG00000125910, ENSG00000139193, ENSG00000054654	77	5900	14500	1.0532687651331718	0.9999531018577712	0.7541745018583857	70.98112958667161
UP_SEQ_FEATURE	TRANSMEM:Helical	28	25.688073394495415	0.5576951324727774	ENSG00000233493, ENSG00000106603, ENSG00000215788, ENSG00000213402, ENSG00000046651, ENSG00000116824, ENSG00000170571, ENSG00000198821, ENSG00000173762, ENSG00000136732, ENSG00000115232, ENSG00000111371, ENSG00000167286, ENSG00000069493, ENSG00000160654, ENSG00000163346, ENSG00000152270, ENSG00000198851, ENSG00000153283, ENSG00000134285, ENSG00000157303, ENSG00000013725, ENSG00000186470, ENSG00000009790, ENSG00000159023, ENSG00000187764, ENSG00000227507, ENSG00000139193	105	5371	20516	1.0186060944578912	1.0	1.0	100.0
UP_KW_DOMAIN	KW-0732~Signal	21	19.26605504587156	0.797255619279974	ENSG00000107742, ENSG00000198851, ENSG00000215788, ENSG00000153283, ENSG00000116824, ENSG00000170571, ENSG00000134285, ENSG00000008517, ENSG00000198821, ENSG00000198832, ENSG00000173762, ENSG00000115232, ENSG00000013725, ENSG00000186470, ENSG00000168234, ENSG00000205268, ENSG00000167286, ENSG00000187764, ENSG00000139193, ENSG00000069493, ENSG00000160654	77	4357	14500	0.9076303544974648	0.9999999999983475	1.0	100.0
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) asparagine	20	18.34862385321101	0.8103076833884609	ENSG00000107742, ENSG00000215788, ENSG00000153283, ENSG00000116824, ENSG00000170571, ENSG00000173762, ENSG00000157303, ENSG00000136732, ENSG00000115232, ENSG00000111371, ENSG00000013725, ENSG00000186470, ENSG00000078596, ENSG00000167286, ENSG00000187764, ENSG00000227507, ENSG00000125910, ENSG00000139193, ENSG00000069493, ENSG00000160654	105	4376	20516	0.8930094889875512	1.0	1.0	100.0
UP_KW_PTM	KW-1015~Disulfide bond	21	19.26605504587156	0.8619154636266457	ENSG00000107742, ENSG00000131018, ENSG00000198851, ENSG00000215788, ENSG00000153283, ENSG00000116824, ENSG00000170571, ENSG00000173762, ENSG00000157303, ENSG00000115232, ENSG00000111371, ENSG00000013725, ENSG00000186470, ENSG00000078596, ENSG00000167286, ENSG00000187764, ENSG00000139193, ENSG00000054654, ENSG00000167815, ENSG00000069493, ENSG00000160654	90	3808	14104	0.8642156862745098	0.9999999999998734	1.0	100.0
UP_KW_PTM	KW-0325~Glycoprotein	22	20.18348623853211	0.9847315277151419	ENSG00000107742, ENSG00000147162, ENSG00000215788, ENSG00000153283, ENSG00000116824, ENSG00000170571, ENSG00000173762, ENSG00000157303, ENSG00000136732, ENSG00000115232, ENSG00000111371, ENSG00000013725, ENSG00000186470, ENSG00000078596, ENSG00000159023, ENSG00000167286, ENSG00000187764, ENSG00000227507, ENSG00000125910, ENSG00000139193, ENSG00000069493, ENSG00000160654	90	4733	14104	0.7284268845223841	1.0	1.0	100.0
Annotation Cluster 11	EnrichmentScore:0.8114992944499346
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	LIPID:N-myristoyl glycine	4	3.669724770642202	0.07502227700046937	ENSG00000182866, ENSG00000188042, ENSG00000198168, ENSG00000010810	105	193	20516	4.049543547989144	1.0	0.9059508298390014	90.59508298390014
UP_KW_PTM	KW-0519~Myristate	4	3.669724770642202	0.1296660546934033	ENSG00000182866, ENSG00000188042, ENSG00000198168, ENSG00000010810	90	198	14104	3.1658810325476994	0.8754657420969879	0.8639876230669581	86.39876230669582
UP_KW_PTM	KW-0449~Lipoprotein	8	7.339449541284404	0.3779945850917942	ENSG00000182866, ENSG00000188042, ENSG00000168421, ENSG00000198168, ENSG00000213658, ENSG00000125910, ENSG00000173762, ENSG00000010810	90	936	14104	1.3394112060778727	0.9991929276249265	0.8639876230669581	86.39876230669582
Annotation Cluster 12	EnrichmentScore:0.6682630486623969
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	REPEAT:TPR 3	3	2.7522935779816518	0.1674915284468741	ENSG00000168234, ENSG00000147162, ENSG00000011295	105	145	20516	4.04256157635468	1.0	1.0	100.0
UP_SEQ_FEATURE	REPEAT:TPR 1	3	2.7522935779816518	0.1929073443683858	ENSG00000168234, ENSG00000147162, ENSG00000011295	105	159	20516	3.686612758310871	1.0	1.0	100.0
UP_SEQ_FEATURE	REPEAT:TPR 2	3	2.7522935779816518	0.1929073443683858	ENSG00000168234, ENSG00000147162, ENSG00000011295	105	159	20516	3.686612758310871	1.0	1.0	100.0
UP_KW_DOMAIN	KW-0802~TPR repeat	3	2.7522935779816518	0.22774462138177992	ENSG00000168234, ENSG00000147162, ENSG00000011295	77	172	14500	3.2845061914829357	0.9876423466055958	0.5530940804986083	52.05591345869255
INTERPRO	IPR011990:Tetratricopeptide-like helical	3	2.7522935779816518	0.3210304717867749	ENSG00000168234, ENSG00000147162, ENSG00000011295	97	230	19139	2.5735992828328107	1.0	1.0	100.0
Annotation Cluster 13	EnrichmentScore:0.5946468223574367
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_DOMAIN	KW-0393~Immunoglobulin domain	8	7.339449541284404	0.09853372599791138	ENSG00000186470, ENSG00000198851, ENSG00000153283, ENSG00000116824, ENSG00000170571, ENSG00000187764, ENSG00000173762, ENSG00000160654	77	752	14500	2.003315833103067	0.8285485283066605	0.3350146683928987	31.530792319331646
INTERPRO	IPR013783:Immunoglobulin-like fold	9	8.256880733944955	0.19171420770041853	ENSG00000186470, ENSG00000198851, ENSG00000153283, ENSG00000167286, ENSG00000116824, ENSG00000170571, ENSG00000187764, ENSG00000173762, ENSG00000160654	97	1108	19139	1.6026926941828874	1.0	1.0	100.0
UP_SEQ_FEATURE	DOMAIN:Ig-like	6	5.5045871559633035	0.25103692268711564	ENSG00000186470, ENSG00000198851, ENSG00000153283, ENSG00000170571, ENSG00000173762, ENSG00000160654	105	668	20516	1.7550042771599657	1.0	1.0	100.0
INTERPRO	IPR003599:Immunoglobulin subtype	5	4.587155963302752	0.2610532902672781	ENSG00000186470, ENSG00000153283, ENSG00000170571, ENSG00000187764, ENSG00000173762	97	517	19139	1.9082135236993758	1.0	1.0	100.0
SMART	SM00409:IG	5	4.587155963302752	0.4076941999420949	ENSG00000186470, ENSG00000153283, ENSG00000170571, ENSG00000187764, ENSG00000173762	66	517	10374	1.5201336381220327	1.0	1.0	100.0
INTERPRO	IPR007110:Immunoglobulin-like domain	5	4.587155963302752	0.5358935799427056	ENSG00000186470, ENSG00000153283, ENSG00000170571, ENSG00000187764, ENSG00000173762	97	763	19139	1.2929834754293281	1.0	1.0	100.0
Annotation Cluster 14	EnrichmentScore:0.5688724301179887
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_DOMAIN	KW-0863~Zinc-finger	16	14.678899082568808	0.05222710059052588	ENSG00000181896, ENSG00000134744, ENSG00000123240, ENSG00000182903, ENSG00000069667, ENSG00000144161, ENSG00000127152, ENSG00000172575, ENSG00000065357, ENSG00000114861, ENSG00000170004, ENSG00000118058, ENSG00000113263, ENSG00000027075, ENSG00000089335, ENSG00000072818	77	1837	14500	1.6401671273745309	0.5982342899882735	0.27205252580161443	25.604943604857827
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	17	15.59633027522936	0.338802914325798	ENSG00000172183, ENSG00000181896, ENSG00000123240, ENSG00000182903, ENSG00000152270, ENSG00000144161, ENSG00000127152, ENSG00000114861, ENSG00000170004, ENSG00000113263, ENSG00000115232, ENSG00000027075, ENSG00000205268, ENSG00000127824, ENSG00000089335, ENSG00000072818, ENSG00000010810	101	2677	18913	1.1891581014657313	1.0	1.0	100.0
UP_KW_LIGAND	KW-0862~Zinc	16	14.678899082568808	0.4285281139578401	ENSG00000181896, ENSG00000134744, ENSG00000123240, ENSG00000182903, ENSG00000069667, ENSG00000144161, ENSG00000127152, ENSG00000172575, ENSG00000065357, ENSG00000114861, ENSG00000170004, ENSG00000118058, ENSG00000113263, ENSG00000027075, ENSG00000089335, ENSG00000072818	39	2525	6850	1.112972835745113	0.9998706048741283	1.0	100.0
UP_KW_LIGAND	KW-0479~Metal-binding	22	20.18348623853211	0.699339254438698	ENSG00000172183, ENSG00000181896, ENSG00000134744, ENSG00000123240, ENSG00000182903, ENSG00000069667, ENSG00000152270, ENSG00000144161, ENSG00000127152, ENSG00000172575, ENSG00000065357, ENSG00000114861, ENSG00000170004, ENSG00000118058, ENSG00000113263, ENSG00000115232, ENSG00000027075, ENSG00000205268, ENSG00000127824, ENSG00000089335, ENSG00000072818, ENSG00000010810	39	3978	6850	0.9713681659383017	0.9999999955411005	1.0	100.0
Annotation Cluster 15	EnrichmentScore:0.49530291485482375
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04060:Cytokine-cytokine receptor interaction	5	4.587155963302752	0.13480595532463432	ENSG00000215788, ENSG00000227507, ENSG00000008517, ENSG00000139193, ENSG00000172349	56	295	8205	2.483353510895884	0.9999999910765921	1.0	97.63779527559055
GOTERM_MF_DIRECT	GO:0005125~cytokine activity	3	2.7522935779816518	0.26985288281669484	ENSG00000227507, ENSG00000008517, ENSG00000172349	101	192	18913	2.9258972772277225	1.0	1.0	100.0
UP_KW_MOLECULAR_FUNCTION	KW-0202~Cytokine	3	2.7522935779816518	0.28984096604605275	ENSG00000227507, ENSG00000008517, ENSG00000172349	65	196	11735	2.763343799058085	0.9999984046020577	1.0	100.0
GOTERM_CC_DIRECT	GO:0005615~extracellular space	5	4.587155963302752	0.9903584960084278	ENSG00000134744, ENSG00000227507, ENSG00000187764, ENSG00000008517, ENSG00000172349	104	1946	20587	0.5086123408965136	1.0	1.0	99.03584960084278
Annotation Cluster 16	EnrichmentScore:0.46782601648891536
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0030496~midbody	3	2.7522935779816518	0.2366871369247667	ENSG00000180096, ENSG00000011295, ENSG00000125354	104	185	20587	3.2100311850311853	1.0	1.0	96.7741935483871
UP_KW_BIOLOGICAL_PROCESS	KW-0131~Cell cycle	6	5.5045871559633035	0.3749811592838438	ENSG00000159023, ENSG00000180096, ENSG00000011295, ENSG00000149311, ENSG00000125354, ENSG00000133134	67	685	11248	1.4704869811526309	0.9999999983273553	1.0	100.0
UP_KW_BIOLOGICAL_PROCESS	KW-0132~Cell division	4	3.669724770642202	0.4449772901202102	ENSG00000159023, ENSG00000180096, ENSG00000011295, ENSG00000125354	67	417	11248	1.61036543899209	0.9999999999898758	1.0	100.0
Annotation Cluster 17	EnrichmentScore:0.42894405152002124
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2)	13	11.926605504587156	0.026646708113143625	ENSG00000134954, ENSG00000182903, ENSG00000144161, ENSG00000127152, ENSG00000114861, ENSG00000170004, ENSG00000118058, ENSG00000171843, ENSG00000174718, ENSG00000166750, ENSG00000089335, ENSG00000164985, ENSG00000148700	105	1267	20516	2.004795730446875	0.999999999551678	0.5179860089311089	51.798600893110894
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	9	8.256880733944955	0.12026463187080441	ENSG00000181896, ENSG00000182903, ENSG00000104964, ENSG00000168421, ENSG00000069667, ENSG00000089335, ENSG00000213626, ENSG00000170004, ENSG00000171843	99	974	19357	1.8067015120403211	1.0	1.0	99.11616161616162
UP_KW_PTM	KW-0832~Ubl conjugation	20	18.34862385321101	0.2730841741427939	ENSG00000134954, ENSG00000150593, ENSG00000182903, ENSG00000104964, ENSG00000069667, ENSG00000144161, ENSG00000127152, ENSG00000147162, ENSG00000046651, ENSG00000213658, ENSG00000114861, ENSG00000170004, ENSG00000118058, ENSG00000171843, ENSG00000174718, ENSG00000113263, ENSG00000166750, ENSG00000089335, ENSG00000164985, ENSG00000148700	90	2594	14104	1.2082583740255288	0.9916389299632808	0.8639876230669581	86.39876230669582
GOTERM_MF_DIRECT	GO:0003700~transcription factor activity, sequence-specific DNA binding	5	4.587155963302752	0.3414133082282521	ENSG00000134954, ENSG00000069667, ENSG00000127152, ENSG00000137504, ENSG00000114861	101	558	18913	1.6779339224245007	1.0	1.0	100.0
UP_KW_PTM	KW-1017~Isopeptide bond	14	12.844036697247708	0.36300954196921986	ENSG00000134954, ENSG00000182903, ENSG00000069667, ENSG00000144161, ENSG00000127152, ENSG00000114861, ENSG00000170004, ENSG00000118058, ENSG00000171843, ENSG00000174718, ENSG00000166750, ENSG00000089335, ENSG00000164985, ENSG00000148700	90	1823	14104	1.203486316815993	0.9988465629397425	0.8639876230669581	86.39876230669582
UP_KW_BIOLOGICAL_PROCESS	KW-0805~Transcription regulation	16	14.678899082568808	0.4325415662357096	ENSG00000181896, ENSG00000134954, ENSG00000182903, ENSG00000104964, ENSG00000069667, ENSG00000144161, ENSG00000127152, ENSG00000213626, ENSG00000137504, ENSG00000114861, ENSG00000170004, ENSG00000172349, ENSG00000118058, ENSG00000171843, ENSG00000089335, ENSG00000164985	67	2391	11248	1.1234167930735284	0.9999999999737479	1.0	100.0
