Annotation Cluster 1	EnrichmentScore:3.0582680179133934
UP_KW_DOMAIN	KW-0812~Transmembrane	21	32.8125	0.3559939294716768	ENSG00000235750, ENSG00000104894, ENSG00000159958, ENSG00000105369, ENSG00000042980, ENSG00000204252, ENSG00000156738, ENSG00000137101, ENSG00000007312, ENSG00000170006, ENSG00000151687, ENSG00000152127, ENSG00000083454, ENSG00000145349, ENSG00000173926, ENSG00000073849, ENSG00000160991, ENSG00000164649, ENSG00000121895, ENSG00000012124, ENSG00000162894	46	5900	14500	1.1219602063375091	0.9991245338111024	0.9493171452578048	94.93171452578048
UP_KW_PTM	KW-1015~Disulfide bond	15	23.4375	0.42079294594600414	ENSG00000159958, ENSG00000105369, ENSG00000042980, ENSG00000132185, ENSG00000204252, ENSG00000156738, ENSG00000137101, ENSG00000007312, ENSG00000152127, ENSG00000083454, ENSG00000112182, ENSG00000073849, ENSG00000128218, ENSG00000012124, ENSG00000162894	49	3808	14104	1.1338106671239925	0.9975386562769042	0.8989212638036448	89.89212638036447
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	17	26.5625	0.5471897874863682	ENSG00000235750, ENSG00000104894, ENSG00000159958, ENSG00000105369, ENSG00000042980, ENSG00000204252, ENSG00000007312, ENSG00000170006, ENSG00000151687, ENSG00000152127, ENSG00000173926, ENSG00000073849, ENSG00000160991, ENSG00000164649, ENSG00000121895, ENSG00000012124, ENSG00000162894	62	5395	20587	1.0463063170797333	1.0	1.0	100.0
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) asparagine	11	17.1875	0.8659758924903059	ENSG00000083454, ENSG00000104894, ENSG00000105369, ENSG00000042980, ENSG00000073849, ENSG00000204252, ENSG00000137101, ENSG00000121895, ENSG00000007312, ENSG00000012124, ENSG00000152127	62	4376	20516	0.83179512885534	1.0	1.0	100.0
GOTERM_CC_DIRECT	GO:0016020~membrane	9	14.0625	0.886819157636078	ENSG00000145349, ENSG00000104894, ENSG00000235750, ENSG00000160991, ENSG00000121895, ENSG00000012124, ENSG00000170006, ENSG00000151687, ENSG00000152127	62	3739	20587	0.7992606268710799	1.0	1.0	100.0
UP_KW_PTM	KW-0325~Glycoprotein	11	17.1875	0.9819124592743793	ENSG00000083454, ENSG00000104894, ENSG00000105369, ENSG00000042980, ENSG00000073849, ENSG00000204252, ENSG00000137101, ENSG00000121895, ENSG00000007312, ENSG00000012124, ENSG00000152127	49	4733	14104	0.6689634653776998	1.0	1.0	100.0
Annotation Cluster 12	EnrichmentScore:0.26517914212098254
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0015031~protein transport	3	4.6875	0.34726009685741255	ENSG00000077044, ENSG00000103365, ENSG00000177548	56	431	19357	2.405991050712628	1.0	1.0	100.0
UP_KW_BIOLOGICAL_PROCESS	KW-0653~Protein transport	3	4.6875	0.49652884040119016	ENSG00000077044, ENSG00000103365, ENSG00000177548	30	639	11248	1.760250391236307	0.9999999821622717	1.0	100.0
UP_KW_BIOLOGICAL_PROCESS	KW-0813~Transport	4	6.25	0.9286738409834758	ENSG00000083454, ENSG00000077044, ENSG00000103365, ENSG00000177548	30	2106	11248	0.7121240899018677	1.0	1.0	100.0
Annotation Cluster 13	EnrichmentScore:0.02474863036664033
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_LIGAND	KW-0547~Nucleotide-binding	4	6.25	0.9382065503634902	ENSG00000145349, ENSG00000083454, ENSG00000137502, ENSG00000077044	21	1858	6850	0.702239991798657	1.0	1.0	100.0
UP_KW_LIGAND	KW-0067~ATP-binding	3	4.6875	0.9433733911974792	ENSG00000145349, ENSG00000083454, ENSG00000077044	21	1437	6850	0.6809822049905556	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:0005524~ATP binding	3	4.6875	0.9522961438954824	ENSG00000145349, ENSG00000083454, ENSG00000077044	58	1539	18913	0.6356456274786584	1.0	1.0	100.0
